rank,Name,Rating,rating_label,final_score,sentiment
2066,고쿠텐 서현점,3.2,2,2.08,1
2066,우미닭갈비 본점,3.2,2,2.08,1
2066,이비가짬뽕 대치본점,3.2,2,2.08,1
2066,심플리타이 합정점,3.2,2,2.08,1
2066,동경규동 선릉점,3.2,2,2.08,1
2066,이승재참치,3.2,2,2.08,1
2066,꽁꼬르드,3.2,2,2.08,1
2066,베이킹도우,3.2,2,2.08,1
2066,오감잔치,3.2,2,2.08,1
2066,천향 분당직영점,3.2,2,2.08,1
2066,순남시래기 삼청동점,3.2,2,2.08,1
2066,미각짬뽕24시,3.2,2,2.08,1
2066,왓에버타코,3.2,2,2.08,1
2066,리얼스페인 판교점,3.2,2,2.08,1
2066,대치동함흥면옥,3.2,2,2.08,1
2066,북촌도담,3.2,2,2.08,1
2066,생어거스틴 서울파이낸스점,3.2,2,2.08,1
2066,빈티지1988,3.2,2,2.08,1
2066,동청담 삼평직영점,3.2,2,2.08,1
2066,만강홍,3.2,2,2.08,1
2066,국가대표짬뽕 전주혁신점,3.2,2,2.08,1
2066,탕화쿵푸마라탕 연남점,3.2,2,2.08,1
2066,스시향,3.2,2,2.08,1
2066,만수식당 본점,3.2,2,2.08,1
2066,백소정 전북대점,3.2,2,2.08,1
2066,타이인플레이트 건대점,3.2,2,2.08,1
2066,타논55 롯데백화점 평촌점,3.2,2,2.08,1
2066,어글리스토브 판교라스트리트점,3.2,2,2.08,1
2066,공화춘 현대백화점판교점,3.2,2,2.08,1
2066,차이나플레인 서울숲점,3.2,2,2.08,1
2066,멍텅구리,3.2,2,2.08,1
2066,우리밀동우 혁신점,3.2,2,2.08,1
2066,못난이아구나라 평촌본점,3.2,2,2.08,1
2066,플롭 안국점,3.2,2,2.08,1
2066,신춘반점,3.2,2,2.08,1
2066,진가,3.2,2,2.08,1
2066,연경 수내점,3.2,2,2.08,1
2066,쌉 연남점,3.2,2,2.08,1
2066,뚝섬해물탕,3.2,2,2.08,1
2066,오남리짬뽕집 송정점,3.2,2,2.08,1
2066,심야식당쿤,3.2,2,2.08,1
2066,사시스세소,3.2,2,2.08,1
2066,화차이,3.2,2,2.08,1
2066,에버그린,3.2,2,2.08,1
2066,987피자,3.2,2,2.08,1
2066,요리왕,3.2,2,2.08,1
2066,구이사꼬막 경기광주본점,3.2,2,2.08,1
2066,히타토제면소,3.2,2,2.08,1
2066,남산희래등,3.2,2,2.08,1
2066,서현궁 본점,3.2,2,2.08,1
2066,평가옥 분당점,3.2,2,2.08,1
2066,영화루,3.2,2,2.08,1
2066,미분당 정자점,3.2,2,2.08,1
2066,겐로쿠우동 평촌점,3.2,2,2.08,1
2066,헤비스테이크 성수점,3.2,2,2.08,1
2066,모리향,3.2,2,2.08,1
2066,고피자 평촌학원가점,3.2,2,2.08,1
2066,미카야,3.2,2,2.08,1
2066,문화횟집,3.2,2,2.08,1
2066,미래향,3.2,2,2.08,1
2066,우루루 평촌점,3.2,2,2.08,1
2066,샤우칭,3.2,2,2.08,1
2127,코이라멘 정자본점,3.1,2,2.04,1
2127,강남수랏간,3.1,2,2.04,1
2127,효자동초밥,3.1,2,2.04,1
2127,비비돈가스,3.1,2,2.04,1
2127,삼청동수제비,3.1,2,2.04,1
2127,차슈멘연구소,3.1,2,2.04,1
2127,일일향,3.1,2,2.04,1
2127,수라예찬 야탑점,3.1,2,2.04,1
2127,미스터피자 경주중앙점,3.1,2,2.04,1
2127,광양불고기본가,3.1,2,2.04,1
2127,지미스타코,3.1,2,2.04,1
2127,온센 안국점,3.1,2,2.04,1
2127,공리,3.1,2,2.04,1
2127,스미토라,3.1,2,2.04,1
2127,램브로 양꼬치,3.1,2,2.04,1
2127,뿅의전설 본점,3.1,2,2.04,1
2127,천지연 판교점,3.1,2,2.04,1
2127,에머이 대학로점,3.1,2,2.04,1
2127,하늘선한정식,3.1,2,2.04,1
2127,진보,3.1,2,2.04,1
2127,꾸아 성수동 본점,3.1,2,2.04,1
2127,정희 판교아브뉴프랑점,3.1,2,2.04,1
2127,향미,3.1,2,2.04,1
2127,서대문양꼬치 본점,3.1,2,2.04,1
2127,수타우동만조쿠,3.1,2,2.04,1
2127,연피랑,3.1,2,2.04,1
2127,은행골초밥&참치 대치동점,3.1,2,2.04,1
2127,왕스덕,3.1,2,2.04,1
2127,칸지고고 평촌점,3.1,2,2.04,1
2127,봉가진면옥,3.1,2,2.04,1
2127,미분당 대학로점,3.1,2,2.04,1
2127,그대만의작은공간 비산점,3.1,2,2.04,1
2127,유타로 서현본점,3.1,2,2.04,1
2127,원조 석이네 조개박사,3.1,2,2.04,1
2127,피자스쿨 안양평촌도서관점,3.1,2,2.04,1
2127,긴자 분당서현점,3.1,2,2.04,1
2127,올리앤 경주점,3.1,2,2.04,1
2127,좀녀해녀촌,3.1,2,2.04,1
2127,남원,3.1,2,2.04,1
2127,운봉,3.1,2,2.04,1
2127,파파존스 전주점,3.1,2,2.04,1
2127,스파게티스토리 대치점,3.1,2,2.04,1
2127,신사소곱창 성수점,3.1,2,2.04,1
2127,사려니국수,3.1,2,2.04,1
2127,어밤부,3.1,2,2.04,1
2127,피양콩할마니,3.1,2,2.04,1
2127,리틀파파포 경희궁점,3.1,2,2.04,1
2127,르브런쉭 대치점,3.1,2,2.04,1
2127,성수초밥 성수점,3.1,2,2.04,1
2127,상무초밥 전주송천점,3.1,2,2.04,1
2127,동래복국,3.1,2,2.04,1
2127,베트남이랑,3.1,2,2.04,1
2127,와이엠스 스테이크하우스,3.1,2,2.04,1
2127,하노이의아침 연희점,3.1,2,2.04,1
2127,엄가네시골집얼큰한뼈해장국,3.1,2,2.04,1
2127,취홍,3.1,2,2.04,1
2127,귀신반점 전북대점,3.1,2,2.04,1
2127,포앤타이 우림W시티점,3.1,2,2.04,1
2127,두가헌,3.1,2,2.04,1
2157,만리장성,3.7,2,1.8800000000000003,0
2186,고기다,3.0,1,1.8,1
2186,밀본,3.0,1,1.8,1
2186,라피자노스트라 와인,3.0,1,1.8,1
2186,유향소,3.0,1,1.8,1
2186,도성,3.0,1,1.8,1
2186,차이797 광화문점,3.0,1,1.8,1
2186,아선재,3.0,1,1.8,1
2186,홍콩반점0410 성수역점,3.0,1,1.8,1
2186,복만루 건대점,3.0,1,1.8,1
2186,왕재,3.0,1,1.8,1
2186,버거307 제주함덕점,3.0,1,1.8,1
2186,남경반점,3.0,1,1.8,1
2186,성균원,3.0,1,1.8,1
2186,브이엔디 성수본점,3.0,1,1.8,1
2186,디미,3.0,1,1.8,1
2186,남산옥,3.0,1,1.8,1
2186,북촌진곰탕,3.0,1,1.8,1
2186,단풍나무집 삼청점,3.0,1,1.8,1
2186,눈나무집,3.0,1,1.8,1
2186,벤탄빌라 건대스타시티점,3.0,1,1.8,1
2186,씬짜오,3.0,1,1.8,1
2186,백리향,3.0,1,1.8,1
2186,수림식당 연산점,3.0,1,1.8,1
2186,도미노피자 전주혁신점,3.0,1,1.8,1
2186,향연양꼬치,3.0,1,1.8,1
2186,에머이 부산롯데서면점,3.0,1,1.8,1
2186,하나돈까스 이마트연제점,3.0,1,1.8,1
2186,수마야레스토랑,3.0,1,1.8,1
2186,라운수산,3.0,1,1.8,1
2186,차이나게이트 2호점,3.0,1,1.8,1
2186,왕짜장,3.0,1,1.8,1
2186,최가칡면옥,3.0,1,1.8,1
2186,명가참숯갈비,3.0,1,1.8,1
2186,포메인 수내점,3.0,1,1.8,1
2186,순두부짬뽕 동궁 황리단길점,3.0,1,1.8,1
2186,신사골감자탕 경안점,3.0,1,1.8,1
2186,신성반점,3.0,1,1.8,1
2186,참치마찌 경주동천점,3.0,1,1.8,1
2186,리골레토시카고피자 서현점,3.0,1,1.8,1
2186,뉴욕버거 동국대WISE점,3.0,1,1.8,1
2186,짱가네 야탑본점,3.0,1,1.8,1
2186,교동짬뽕 미금점,3.0,1,1.8,1
2186,도스마스 한림대점,3.0,1,1.8,1
2186,도미노피자 춘천후평점,3.0,1,1.8,1
2186,청담추어정 분당점,3.0,1,1.8,1
2186,라화방,3.0,1,1.8,1
2186,봉운장,3.0,1,1.8,1
2186,룽타우객잔 후평점,3.0,1,1.8,1
2186,능라도 본점,3.0,1,1.8,1
2186,특미원,3.0,1,1.8,1
2186,착한낙지 안양점,3.0,1,1.8,1
2186,벽계가든,3.0,1,1.8,1
2186,륭도객잔,3.0,1,1.8,1
2186,다다텐동,3.0,1,1.8,1
2186,소림마라 함덕점,3.0,1,1.8,1
2186,면식당 전북대점,3.0,1,1.8,1
2186,랫댓 연남점,3.0,1,1.8,1
2215,어시장,3.1,2,1.6400000000000001,0
2215,문짬뽕,3.1,2,1.6400000000000001,0
2234,반포식스 성수점,2.9,0,1.56,1
2234,미니히노코,2.9,0,1.56,1
2234,우리곱창,2.9,0,1.56,1
2234,스시미우,2.9,0,1.56,1
2234,권선생,2.9,0,1.56,1
2234,역전우동0410 범계역점,2.9,0,1.56,1
2234,황제궁엔노포중화포차,2.9,0,1.56,1
2234,리틀하노이 전주평화점,2.9,0,1.56,1
2234,소바식당 성수점,2.9,0,1.56,1
2234,미정이네식당 2호점,2.9,0,1.56,1
2234,하남돼지집 선릉1호점,2.9,0,1.56,1
2234,마라공방,2.9,0,1.56,1
2234,희래성,2.9,0,1.56,1
2234,대독장 삼성역점,2.9,0,1.56,1
2234,차알 판교점,2.9,0,1.56,1
2234,하노이포,2.9,0,1.56,1
2234,명동1번지닭갈비,2.9,0,1.56,1
2234,위풍당당족발,2.9,0,1.56,1
2234,회뜨는총각,2.9,0,1.56,1
2234,한옥반점,2.9,0,1.56,1
2234,알로이막막,2.9,0,1.56,1
2234,진미,2.9,0,1.56,1
2234,도원뚝배기짬뽕,2.9,0,1.56,1
2234,홍박사생고기 본점,2.9,0,1.56,1
2234,라화쿵부 춘천점,2.9,0,1.56,1
2234,리골레토 시카고피자,2.9,0,1.56,1
2234,티엔미미 홍대점,2.9,0,1.56,1
2234,해룡마라룽샤,2.9,0,1.56,1
2234,송도갈비 천지연 인덕원점,2.9,0,1.56,1
2234,삿뽀로 관훈점,2.9,0,1.56,1
2234,돈까스클럽 전주호성점,2.9,0,1.56,1
2234,창고43 삼성점,2.9,0,1.56,1
2234,더베이커스테이블 삼청동점,2.9,0,1.56,1
2234,짬뽕타운 동안점,2.9,0,1.56,1
2234,미스사이공 세종대점,2.9,0,1.56,1
2234,밍고네식탁,2.9,0,1.56,1
2269,파파존스 비산점,2.8,0,1.52,1
2269,비소원,2.8,0,1.52,1
2269,진안흑돼지연탄생구이,2.8,0,1.52,1
2269,행하령수제비,2.8,0,1.52,1
2269,제주촌,2.8,0,1.52,1
2269,연경 연희점,2.8,0,1.52,1
2269,정원,2.8,0,1.52,1
2269,회전초밥전문점 미카도스시,2.8,0,1.52,1
2269,홍익돈까스 안양점,2.8,0,1.52,1
2269,스시원 춘천온의점,2.8,0,1.52,1
2269,숲길정육점,2.8,0,1.52,1
2269,수플레,2.8,0,1.52,1
2269,반포식스 광화문점,2.8,0,1.52,1
2269,루스트플레이스 베라체점,2.8,0,1.52,1
2269,서울24시감자탕 서현3호점,2.8,0,1.52,1
2269,두마레한정식,2.8,0,1.52,1
2269,우동카덴,2.8,0,1.52,1
2269,분짜마마,2.8,0,1.52,1
2269,롤링파스타 전북대점,2.8,0,1.52,1
2269,금수복국 대치점,2.8,0,1.52,1
2269,시세이돈까스,2.8,0,1.52,1
2269,도미노피자 제주화북점,2.8,0,1.52,1
2269,군자대한곱창 선릉점,2.8,0,1.52,1
2269,덕성원 아라점,2.8,0,1.52,1
2269,우열반점,2.8,0,1.52,1
2269,희래등,2.8,0,1.52,1
2269,바다꽃게탕 아중점,2.8,0,1.52,1
2269,24시오리농원감자탕 본점,2.8,0,1.52,1
2269,살라댕템플,2.8,0,1.52,1
2269,미술관옆돈까스,2.8,0,1.52,1
2269,보배반점 평촌점,2.8,0,1.52,1
2269,히라이,2.8,0,1.52,1
2269,게이트나인 판교점,2.8,0,1.52,1
2269,이화원,2.8,0,1.52,1
2303,황금손가락 이도점,2.7,0,1.48,1
2303,홍콩반점0410 분당서현점,2.7,0,1.48,1
2303,강남면옥 대치점,2.7,0,1.48,1
2303,살라댕 방콕,2.7,0,1.48,1
2303,찐하오마라탕 경주점,2.7,0,1.48,1
2303,돈카돈까 (1호점),2.7,0,1.48,1
2303,소확행차이나,2.7,0,1.48,1
2303,아중각,2.7,0,1.48,1
2303,신안동장,2.7,0,1.48,1
2303,감미옥 본점,2.7,0,1.48,1
2303,서울남산희래등 평촌점,2.7,0,1.48,1
2303,버드나무집,2.7,0,1.48,1
2303,율차이나,2.7,0,1.48,1
2303,소청,2.7,0,1.48,1
2303,개성삼계탕닭한마리 호성본점,2.7,0,1.48,1
2303,착한낙지 덕진구직영점,2.7,0,1.48,1
2303,촌놈집 관양점,2.7,0,1.48,1
2303,미도,2.7,0,1.48,1
2303,줄리스,2.7,0,1.48,1
2303,고베하우스,2.7,0,1.48,1
2303,스시야상,2.7,0,1.48,1
2303,띤띤 파이낸스광화문점,2.7,0,1.48,1
2303,포몬스 대치점,2.7,0,1.48,1
2303,스시앤스시 본점,2.7,0,1.48,1
2303,마라공방 홍대입구역직영점,2.7,0,1.48,1
2303,전북한우협동조합 총체보리한우정육식당 전주점,2.7,0,1.48,1
2303,벤탄빌라 안양본점,2.7,0,1.48,1
2303,명가원설농탕 대치점,2.7,0,1.48,1
2303,진아하우스,2.7,0,1.48,1
2303,소선재푸드랩,2.7,0,1.48,1
2303,산수화,2.7,0,1.48,1
2303,롤링파스타 대치점,2.7,0,1.48,1
2303,낙타,2.7,0,1.48,1
2329,감성타코 판교점,2.6,0,1.44,1
2329,오블릭,2.6,0,1.44,1
2329,콘타이 종로점,2.6,0,1.44,1
2329,정통중화요리백두산,2.6,0,1.44,1
2329,호남문,2.6,0,1.44,1
2329,베이징스토리,2.6,0,1.44,1
2329,미스터피자 야탑점,2.6,0,1.44,1
2329,하노이의아침 인사점,2.6,0,1.44,1
2329,반포식스 대학로점,2.6,0,1.44,1
2329,카츠젠 선릉점,2.6,0,1.44,1
2329,포맨스,2.6,0,1.44,1
2329,미카도스시 전주송천에코시티점,2.6,0,1.44,1
2329,대치동집,2.6,0,1.44,1
2329,만리장성,2.6,0,1.44,1
2329,대림국수 성수점,2.6,0,1.44,1
2329,조금,2.6,0,1.44,1
2329,벨로빈,2.6,0,1.44,1
2329,신신원,2.6,0,1.44,1
2329,자작나무집,2.6,0,1.44,1
2329,경양식1988,2.6,0,1.44,1
2348,춘리마라탕 경안점,3.0,1,1.4000000000000001,0
2348,롤링파스타 춘천명동점,3.0,1,1.4000000000000001,0
2348,하노이별 퇴계점,3.0,1,1.4000000000000001,0
2348,국민돼지국밥 경주동국대점,3.0,1,1.4000000000000001,0
2348,새미골추어탕,3.0,1,1.4000000000000001,0
2348,낙원갈비집 춘천시청점,3.0,1,1.4000000000000001,0
2348,행복한빅마마삼겹 양정점,3.0,1,1.4000000000000001,0
2348,태화춘,3.0,1,1.4000000000000001,0
2348,완도참전복집,3.0,1,1.4000000000000001,0
2348,신동양,3.0,1,1.4000000000000001,0
2348,호남성,3.0,1,1.4000000000000001,0
2348,태평양수산본점,3.0,1,1.4000000000000001,0
2348,백년족발보쌈 요선점,3.0,1,1.4000000000000001,0
2348,난타5000피자 제주화북점,3.0,1,1.4000000000000001,0
2348,노모어피자 서면점,3.0,1,1.4000000000000001,0
2348,공리 삼성점,3.0,1,1.4000000000000001,0
2348,신마라명가 마라탕&마라샹궈 강남점,3.0,1,1.4000000000000001,0
2348,중식당홍,3.0,1,1.4000000000000001,0
2368,산마을민속촌,2.5,0,1.4,1
2368,황금어장,2.5,0,1.4,1
2368,일마레 관양점,2.5,0,1.4,1
2368,포메인레드 가재울뉴타운점,2.5,0,1.4,1
2368,홍콩반점0410 안양비산점,2.5,0,1.4,1
2368,포메인 미금역점,2.5,0,1.4,1
2368,미분당 대치점,2.5,0,1.4,1
2368,갈리나데이지,2.5,0,1.4,1
2368,하이보,2.5,0,1.4,1
2368,일일향 서현점,2.5,0,1.4,1
2368,호호반점 성수낙낙점,2.5,0,1.4,1
2368,자금성,2.5,0,1.4,1
2368,명동숯불닭갈비,2.5,0,1.4,1
2368,홍콩반점0410 범계역점,2.5,0,1.4,1
2368,미래향,2.5,0,1.4,1
2368,스시연,2.5,0,1.4,1
2368,포메인레드 전주송천점,2.5,0,1.4,1
2368,희래등 호계본점,2.5,0,1.4,1
2368,메이회전초밥,2.5,0,1.4,1
2368,곰보냉면,2.5,0,1.4,1
2368,상하이,2.5,0,1.4,1
2388,헤이준쌀국수 판교알파돔점,2.4,0,1.3599999999999999,1
2388,포베이 동판교밸리점,2.4,0,1.3599999999999999,1
2388,일품향,2.4,0,1.3599999999999999,1
2388,메콩타이 분당미금점,2.4,0,1.3599999999999999,1
2388,이어도참치,2.4,0,1.3599999999999999,1
2388,삿뽀로 평촌점,2.4,0,1.3599999999999999,1
2388,포메인 정자본점,2.4,0,1.3599999999999999,1
2388,분짜라붐 판교현대점,2.4,0,1.3599999999999999,1
2388,프랭크버거 마포연남점,2.4,0,1.3599999999999999,1
2388,리한,2.4,0,1.3599999999999999,1
2388,닐리 인덕원점,2.4,0,1.3599999999999999,1
2388,콘타이,2.4,0,1.3599999999999999,1
2388,역전우동0410 전북대점,2.4,0,1.3599999999999999,1
2388,황짬뽕,2.4,0,1.3599999999999999,1
2388,파파존스피자 평촌점,2.4,0,1.3599999999999999,1
2388,이북집찹쌀순대 성수점,2.4,0,1.3599999999999999,1
2388,스시하나바,2.4,0,1.3599999999999999,1
2388,장홍규정통중화요리 수내직영점,2.4,0,1.3599999999999999,1
2388,정통원조한방삼계탕,2.4,0,1.3599999999999999,1
2403,라우라우,2.3,0,1.3199999999999998,1
2403,불날개,2.3,0,1.3199999999999998,1
2403,고래면옥 에코시티점,2.3,0,1.3199999999999998,1
2403,취홍,2.3,0,1.3199999999999998,1
2403,홍익돈까스 경기광주점,2.3,0,1.3199999999999998,1
2403,오복당,2.3,0,1.3199999999999998,1
2403,연화산,2.3,0,1.3199999999999998,1
2403,동선참치 탄벌점,2.3,0,1.3199999999999998,1
2403,하이보 삼성점,2.3,0,1.3199999999999998,1
2403,홍콩반점0410 평촌역점,2.3,0,1.3199999999999998,1
2403,선릉을지순대국,2.3,0,1.3199999999999998,1
2403,카린지린가네스낵바 선릉점,2.3,0,1.3199999999999998,1
2414,마나님레시피,2.2,0,1.2800000000000002,1
2414,청춘수산,2.2,0,1.2800000000000002,1
2414,홍콩반점0410 분당야탑점,2.2,0,1.2800000000000002,1
2414,땀땀 갤러리아백화점웨스트점,2.2,0,1.2800000000000002,1
2414,비양도 본점,2.2,0,1.2800000000000002,1
2414,라화쿵부 전북대점,2.2,0,1.2800000000000002,1
2414,포하임 서현점,2.2,0,1.2800000000000002,1
2414,청룡반점,2.2,0,1.2800000000000002,1
2414,두루미밥상 전주점,2.2,0,1.2800000000000002,1
2420,길동우동 성수점,2.1,0,1.2400000000000002,1
2420,이비가짬뽕 전주아중점,2.1,0,1.2400000000000002,1
2420,포몬스 홍대점,2.1,0,1.2400000000000002,1
2423,기버스테이션,2.0,0,1.2000000000000002,1
2423,메콩타이 서현점,2.0,0,1.2000000000000002,1
2423,대패당 연남점,2.0,0,1.2000000000000002,1
2423,을지로손칼국수,2.0,0,1.2000000000000002,1
2426,이비가짬뽕 전주혁신점,1.9,0,1.1600000000000001,1
2427,해초록 안방,2.9,0,1.16,0
2427,김뚜껑부대찌개,2.9,0,1.16,0
2430,한강반점,1.8,0,1.12,1
2430,가향,1.8,0,1.12,1
2430,화로구이,1.8,0,1.12,1
2434,영양센터 대치동점,2.8,0,1.1199999999999999,0
2434,오팔왕돈까스 한림대점,2.8,0,1.1199999999999999,0
2434,함덕대박횟집,2.8,0,1.1199999999999999,0
2434,탕화쿵푸마라탕 연산점,2.8,0,1.1199999999999999,0
2434,생고기제작소,2.8,0,1.1199999999999999,0
2437,오레노야끼 종로점,2.7,0,1.08,0
2437,향리원마라탕,2.7,0,1.08,0
2440,경성반점 혁신점,1.6,0,1.04,1
2440,포베이 연세암병원점,2.6,0,1.04,0
2440,해조,2.6,0,1.04,0
2445,반포6앤남산왕돈까스 전주송천점,2.5,0,1.0,0
2445,소문,2.5,0,1.0,0
2445,육갑식당,2.5,0,1.0,0
2445,엑성프로방스 2호점,2.5,0,1.0,0
2445,미카도스시 탄벌점,2.5,0,1.0,0
2445,바나나테이블 판교점,2.5,0,1.0,0
2445,생어거스틴 도곡점,2.5,0,1.0,0
2450,두레에프엔씨,2.4,0,0.96,0
2450,마라공방,2.4,0,0.96,0
2450,원조시골집할머니네 생선구이백반,2.4,0,0.96,0
2450,쑝쑝돈까스 제주월평점,2.4,0,0.96,0
2455,모래내즉석우동짜장,2.3,0,0.9199999999999999,0
2455,스시나미,2.3,0,0.9199999999999999,0
2455,이소룡마라탕 대치본점,2.3,0,0.9199999999999999,0
2455,반포식스 종로5가점,2.3,0,0.9199999999999999,0
2455,무모한초밥 강대후문점,2.3,0,0.9199999999999999,0
2455,도미노피자 범계점,2.3,0,0.9199999999999999,0
2463,루스트플레이스 삼화점,2.2,0,0.8800000000000001,0
2463,미스터피자 인덕원점,2.2,0,0.8800000000000001,0
2463,원조마포소금구이 대치점,2.2,0,0.8800000000000001,0
2463,그릴타이 건대커먼그라운드점,2.2,0,0.8800000000000001,0
2463,짬뽕지존 경기광주점,2.2,0,0.8800000000000001,0
2463,돈&까,2.2,0,0.8800000000000001,0
2463,만다린,2.2,0,0.8800000000000001,0
2463,뜰에서화로구이 인덕원점,2.2,0,0.8800000000000001,0
2463,도미노피자 전주금암점,2.2,0,0.8800000000000001,0
2469,샤브향 전주송천점,2.1,0,0.8400000000000001,0
2469,한성축산정육점직영식당,2.1,0,0.8400000000000001,0
2469,써니네집 혁신점,2.1,0,0.8400000000000001,0
2473,중국성,2.0,0,0.8,0
2473,춘천본가 참숯불닭갈비,2.0,0,0.8,0
2473,소코아 혜화성대점,2.0,0,0.8,0
2473,쭈꾸미아저씨,2.0,0,0.8,0
2473,천미향,2.0,0,0.8,0
2473,도미노피자 평촌점,2.0,0,0.8,0
2479,유진참치,1.8,0,0.7200000000000001,0
2479,청담동장독대 김치찌개,1.8,0,0.7200000000000001,0
2479,더포,1.8,0,0.7200000000000001,0
2479,사보텐 대치점,1.8,0,0.7200000000000001,0
2479,맘스터치 부산시청점,1.8,0,0.7200000000000001,0
2483,내슈빌스테이크하우스,1.7,0,0.68,0
2483,연남곱창타운,1.7,0,0.68,0
2483,소담송하,1.7,0,0.68,0
2483,홍콩반점0410 부산양정역점,1.7,0,0.68,0
2487,백사,1.6,0,0.6400000000000001,0
2487,광주정육점식당,1.6,0,0.6400000000000001,0
2487,벽오동,1.6,0,0.6400000000000001,0
2489,삼청순대국추어탕,1.5,0,0.6000000000000001,0
2491,사이공본가 미금점,1.4,0,0.5599999999999999,0
2491,송옥 대치점,1.4,0,0.5599999999999999,0
2491,도미노피자 대치점,1.4,0,0.5599999999999999,0
2491,에머이 건대스타시티점,1.4,0,0.5599999999999999,0
2494,원조갈비탕,1.3,0,0.52,0
2499,베트남쌀국수포보스,1.0,0,0.4,0
2499,88파스타&펍,1.0,0,0.4,0
2499,금문도,1.0,0,0.4,0
2499,영진돼지국밥,1.0,0,0.4,0
2499,포아이니 가재울점,1.0,0,0.4,0
2499,백소정전주에코시티점,1.0,0,0.4,0
2499,포엠쓰리 대치동본점,1.0,0,0.4,0
2499,중앙회센타,1.0,0,0.4,0
2499,나라앤미네,1.0,0,0.4,0
2499,천미향,1.0,0,0.4,0
